"search_timestamp","org_list__auth_type","org_list__address","org_list__domain_ip_cnt","org_list__np_time_list__np_time","org_list__corp_regno","org_list__org_type","org_list__relay_org_code","org_list__industry","org_list__np_time_cnt","org_list__ip_list__ip","org_list__cert_oid","org_list__cert_issuer_dn","org_list__serial_num","org_list__ip_cnt","org_list__domain_ip_list__domain_ip","org_list__domain","org_list__op_type","org_list__is_rcv_org","org_list__org_name","org_list__org_regno","org_list__org_code","rsp_code","org_cnt","rsp_msg"
"","","(06242) 서울특별시 강남구 역삼로 111 (역삼동, 한국정보통신진흥협회빌딩) 9층 통신정보팀","1","","1142210004017","04","","","","211.55.53.91","","","211-82-11990","5","211.55.53.91:5803","https://mydata.kait.or.kr:5803","I","","(사)한국정보통신진흥협회","211-82-11990","ZWAALV0000","","",""
"","","","","","","","","","","211.55.53.99","","","","","","","","","","","","","",""
"","","","","","","","","","","211.55.53.98","","","","","","","","","","","","","",""
"","","","","","","","","","","211.55.53.93","","","","","","","","","","","","","",""
"","","","","","","","","","","211.55.53.92","","","","","","","","","","","","","",""
"","","(42123) 대구광역시 수성구 달구벌대로 2310 (수성동2가, 대구은행본점) 대구은행 본점","1","","1701110000141","03","","","","211.63.175.3","","","170111-0000141","1","211.63.175.119:8443","https://openapi.dgb.co.kr:8443/myd-center/ib","I","","(주) 대구은행","502-81-07740","ZVAAHS0000","","",""
"","","(04551) 서울특별시 중구 을지로 100 (을지로2가, 파인에비뉴) A동 신한카드","1","","1101110412926","03","","","","210.112.177.137","","","110111-0412926","1","210.112.177.137:8443","https://stdapi.shinhancard.com:8443","I","","신한카드 주식회사","202-81-48079","ZVAAEX0000","","",""
"","","(03154) 서울특별시 종로구 종로 1 (종로1가, 교보악사) 교보생명빌딩 ","2","","1101110014970","03","","","","3.34.226.250","","","110111-0014970","2","15.165.244.216:9443","https://mydata.kyobo.com:9443","I","","교보생명보험(주)","102-81-11097","ZVAAAI0000","","",""
"","","","","","","","","","","3.34.61.169","","","","","3.36.4.57:9443","","","","","","","","",""
"","03","공공 마이데이터","","","","02","ZWAAAA0000","public","0","","","","","0","","","I","false","국민연금공단","000-00-00000","PBAAVM0000","","",""
"","","(07795) 서울특별시 강서구 마곡중앙8로 71 (마곡동, LG사이언스파크) LG사이언스파크 E13, E14","2","","1101110516695","03","","","","13.125.77.95","","","110111-0516695","2","52.78.141.73:8363","https://mydataapi.lgcns.com:8363","I","","(주)엘지씨엔에스","116-81-19477","ZVAASP0000","","",""
"","","","","","","","","","","3.35.154.167","","","","","52.78.164.22:8363","","","","","","","","",""
"","","(07237) 서울특별시 영등포구 국회대로66길 23 (여의도동, 산정빌딩) 602호","1","","1101117012323","03","","","","221.168.39.122","","","110111-7012323","1","221.168.39.122:443","https://my.bankq.co.kr","I","","뱅큐","404-88-01311","ZVAAQN0000","","",""
"","","(04632) 서울특별시 중구 소공로 51 (회현동1가, (주)우리은행본점)","2","","1101110023393","03","","","","210.182.9.66","","","201-81-02819","2","210.182.9.66:443","https://mifep.wooribank.com/ONLWeb/api","I","","(주)우리은행","201-81-02819","ZVAAEM0000","","",""
"","","","","","","","","","","222.122.68.196","","","","","222.122.68.196:443","","","","","","","","",""
"","","(04539) 서울특별시 중구 을지로 65 (을지로2가, SK텔레콤빌딩)","2","","1101110371346","03","","","","13.209.134.99","","","104-81-37225","8","13.124.214.204:443","https://mydata-clt-portal.sktelecom.com","I","","에스케이텔레콤 주식회사","104-81-37225","ZVAAAU0000","","",""
"","","","","","","","","","","52.79.104.208","","","","","3.39.175.140:443","","","","","","","","",""
"","","","","","","","","","","3.38.38.95","","","","","","","","","","","","","",""
"","","","","","","","","","","3.37.156.172","","","","","","","","","","","","","",""
"","","","","","","","","","","3.35.64.43","","","","","","","","","","","","","",""
"","","","","","","","","","","15.165.125.74","","","","","","","","","","","","","",""
"","","","","","","","","","","15.164.84.146","","","","","","","","","","","","","",""
"","","","","","","","","","","15.164.247.253","","","","","","","","","","","","","",""
"","","(07325) 서울특별시 영등포구 국제금융로2길 28 (여의도동, 현대차증권빌딩)","1","","1101110019962","03","","","","218.237.111.29","","","110111-0019962","3","218.237.111.28:443","https://myapi.hmsec.com","I","","현대차증권","116-81-34691","ZVAADD0000","","",""
"","","","","","","","","","","218.237.111.65","","","","","","","","","","","","","",""
"","","","","","","","","","","218.237.111.30","","","","","","","","","","","","","",""
"","","(07327) 서울특별시 영등포구 의사당대로 97 (여의도동, 교보증권빌딩) 교보증권","2","","1101110018089","03","","","","203.239.34.31","","","116-81-04407","3","203.239.34.30:27443","https://apim.mykkl.com:27443","I","","(주)교보증권","116-81-04407","ZVAACS0000","","",""
"","","","","","","","","","","220.78.134.122","","","","","220.78.134.122:27443","","","","","","","","",""
"","","","","","","","","","","203.239.34.32","","","","","","","","","","","","","",""
"","","(13529) 경기도 성남시 분당구 판교역로 166 (백현동, 카카오판교아지트) B동 15층 카카오페이","2","","1311110478337","03","","","","113.29.183.212","","","527-88-00686","5","113.29.182.94:443","https://mydata-api.kakaopay.com","I","","(주)카카오페이","527-88-00686","ZVAAIA0000","","",""
"","","","","","","","","","","210.103.254.75","","","","","210.103.253.47:443","","","","","","","","",""
"","","","","","","","","","","210.103.254.74","","","","","","","","","","","","","",""
"","","","","","","","","","","113.29.183.214","","","","","","","","","","","","","",""
"","","","","","","","","","","113.29.183.213","","","","","","","","","","","","","",""
"","","(04523) 서울특별시 중구 을지로 35 (을지로1가, (주)하나은행본점) 하나은행 본점 ","1","","1101110672538","06","","","","183.109.29.4","","","110111-0719695","2","211.119.52.171:31002","https://apis.hanafnapimarket.com:31002","I","","하나은행","202-81-14695","ZYAAES0000","","",""
"","","","","","","","","","","211.119.52.171","","","","","","","","","","","","","",""
"","","(08379) 서울특별시 구로구 디지털로 300 (구로동, 지밸리비즈플라자) 5층","1","","1101115062346","03","","","","211.171.127.206","","","120-87-93876","3","211.171.127.233:7771","https://mydata.welcomebank.co.kr:7771","I","","웰컴저축은행","120-87-93876","ZVAAKU0000","","",""
"","","","","","","","","","","211.171.127.236","","","","","","","","","","","","","",""
"","","","","","","","","","","211.171.127.235","","","","","","","","","","","","","",""
"","","(06633) 서울특별시 서초구 서초대로 320 (서초동, 하림인터내셔날빌딩) 7층","1","","1101111665350","05","","","","211.192.169.191","1.2.410.200004.5.4.1.1","CrossCert","","1","211.192.169.191:17586","","I","","한국전자인증주식회사","214-86-30830","ZXAAQB0000","","",""
"","","(04389) 서울특별시 용산구 한강대로 32 (한강로3가, 엘지유플러스) 엘지유플러스","1","","1101111296676","06","","","","172.17.103.100","","","220-81-39938","6","106.103.205.92:7443","https://pvauth.uplus.co.kr","I","","엘지유플러스","220-81-39938","ZYAAGI0000","","",""
"","","","","","","","","","","172.17.103.99","","","","","","","","","","","","","",""
"","","","","","","","","","","172.17.103.98","","","","","","","","","","","","","",""
"","","","","","","","","","","172.17.103.97","","","","","","","","","","","","","",""
"","","","","","","","","","","172.17.103.96","","","","","","","","","","","","","",""
"","","","","","","","","","","172.17.103.95","","","","","","","","","","","","","",""
"","","(61475) 광주광역시 동구 중앙로 198 (금남로3가) 신동해빌딩 1층","1","","2042110000304","03","","","","211.188.100.42","","","408-81-16364","2","211.188.100.42:443","https://myapi.dysbank.com:443","I","","( 주)동양저축은행","408-81-16364","ZVAAMV0000","","",""
"","","","","","","","","","","211.188.100.51","","","","","","","","","","","","","",""
"","","(03173) 서울특별시 종로구 새문안로3길 30 (내수동, KB국민카드) KB국민카드","2","","1101114546523","03","","","","13.124.242.245","","","110111-4546523","4","52.78.247.107:443","https://mydata.kbcard.com:443","I","","KB국민카드","101-86-61717","ZVAAAF0000","","",""
"","","","","","","","","","","15.165.65.0","","","","","52.79.198.84:443","","","","","","","","",""
"","","","","","","","","","","15.165.142.101","","","","","","","","","","","","","",""
"","","","","","","","","","","13.125.187.202","","","","","","","","","","","","","",""
"","","(05855) 서울특별시 송파구 법원로8길 9 (문정동, 청림타워(CHUNGLIMTOWER)) 6층","6","","1358110248964","03","","","","103.244.110.60","","","124-87-49810","6","103.244.110.60:443","https://mydata-api.bodoc.co.kr","I","","주식회사 아이지넷","124-87-49810","ZVAATB0000","","",""
"","","","","","","","","","","221.168.37.76","","","","","221.168.37.76:443","","","","","","","","",""
"","","","","","","","","","","221.168.37.62","","","","","221.168.37.62:443","","","","","","","","",""
"","","","","","","","","","","221.168.36.153","","","","","221.168.36.153:443","","","","","","","","",""
"","","","","","","","","","","221.168.32.7","","","","","221.168.32.7:443","","","","","","","","",""
"","","","","","","","","","","221.168.32.231","","","","","221.168.32.231:443","","","","","","","","",""
"","","(07331) 서울특별시 영등포구 국제금융로8길 26 (여의도동)","2","","1101112365321","03","","","","3.35.145.67","","","201-81-68693","2","13.209.125.159:8443","https://api.mys.mydata.kbstar.com:8443","I","","주식회사 국민은행","201-81-68693","ZVAAEO0000","","",""
"","","","","","","","","","","3.35.202.124","","","","","3.37.158.159:8443","","","","","","","","",""
"","","(06220) 서울특별시 강남구 테헤란로 202 (역삼동, 한국은행강남본부,금융결제원) 금융결제원 디지털금융부","2","","1101210010414","04","","","","203.81.11.107","","","110121-0010414","2","203.81.11.107:443","https://openapi-mydata.kftc.or.kr","I","","사단법인 금융결제원","129-82-08745","ZWAAEA0000","","",""
"","","","","","","","","","","203.81.8.17","","","","","203.81.8.17:443","","","","","","","","",""
"","","(07330) 서울특별시 영등포구 국제금융로6길 15 (여의도동) KCB","3","","1101113173369","03","","","","219.255.136.143","","","101-86-12443","7","219.255.136.143:443","https://api.allcredit.co.kr","I","","코리아크레딧뷰로(주)","101-86-12443","ZVAAJF0000","","",""
"","","","","","","","","","","59.5.41.18","","","","","219.255.136.167:443","","","","","","","","",""
"","","","","","","","","","","59.5.41.15","","","","","219.255.136.144:443","","","","","","","","",""
"","","","","","","","","","","59.5.41.14","","","","","","","","","","","","","",""
"","","","","","","","","","","59.5.41.12","","","","","","","","","","","","","",""
"","","","","","","","","","","59.5.41.11","","","","","","","","","","","","","",""
"","","","","","","","","","","219.255.136.144","","","","","","","","","","","","","",""
"","","(04541) 서울특별시 중구 을지로 79 (을지로2가, 기업은행) IBK기업은행 본점","1","","1101350000903","03","","","","203.227.232.162","","","202-81-00978","2","203.227.232.78:7443","https://apiportal.ibk.co.kr:7443/ibk/mdg","I","","중소기업은행","202-81-00978","ZVAAEQ0000","","",""
"","","","","","","","","","","203.227.232.78","","","","","","","","","","","","","",""
"","","(04513) 서울특별시 중구 세종대로9길 20 (태평로2가, 대경빌딩신한은행본점) 신한은행","1","","1101110012809","03","","","","59.7.252.22","","","202-81-02637","1","59.7.252.22:443","https://myasset.shinhan.com","I","","(주)신한은행","202-81-02637","ZVAAER0000","","",""
"","","(06628) 서울특별시 서초구 강남대로 311 (서초동, 한화생명보험빌딩) 드림플러스 강남 8F","2","","1101115897529","03","","","","220.85.46.231","","","110111-5897529","8","15.164.25.64:5443","https://auth.bomapp.co.kr:5443","I","","보맵 주식회사","403-86-00203","ZVAAHM0000","","",""
"","","","","","","","","","","3.37.52.76","","","","","220.85.46.253:443","","","","","","","","",""
"","","","","","","","","","","3.37.233.207","","","","","","","","","","","","","",""
"","","","","","","","","","","3.37.167.142","","","","","","","","","","","","","",""
"","","","","","","","","","","220.85.46.254","","","","","","","","","","","","","",""
"","","","","","","","","","","220.85.46.253","","","","","","","","","","","","","",""
"","","","","","","","","","","220.85.46.233","","","","","","","","","","","","","",""
"","","","","","","","","","","220.85.46.232","","","","","","","","","","","","","",""
"","","(06134) 서울특별시 강남구 테헤란로 117 (역삼동, KB손해보험빌딩) 6층","1","","1101110017859","03","","","","121.163.173.176","","","110111-0017859","3","121.163.173.176:9996","https://mdpapi.kbinsure.co.kr:9996","I","","(주) KB손해보험","202-81-48370","ZVAALR0000","","",""
"","","","","","","","","","","121.163.173.178","","","","","","","","","","","","","",""
"","","","","","","","","","","121.163.173.177","","","","","","","","","","","","","",""
"","","(07335) 서울특별시 영등포구 여의대로 108 (여의도동, 파크원) 타워1 43F 뱅크샐러드","2","","1101114905349","03","","","","15.165.223.10","","","105-87-73978","2","3.37.108.74:443","https://mydata.banksalad.com","I","","(주)뱅크샐러드","105-87-73978","ZVAABN0000","","",""
"","","","","","","","","","","3.37.158.111","","","","","54.180.0.237:443","","","","","","","","",""
